date,source,visit,goal_completed,bounce
2024-06-12,Telegram,1,0,1
2024-06-12,Telegram,1,0,1
2024-06-12,Telegram,1,0,1
2024-06-12,Telegram,1,0,0
2024-06-12,Telegram,1,0,0
2024-06-12,Telegram,1,0,1
2024-06-12,Telegram,1,0,0
2024-06-12,Telegram,1,0,0
2024-06-12,Telegram,1,0,1
2024-06-12,Telegram,1,0,0
2024-06-12,Telegram,1,0,0
2024-06-12,Telegram,1,1,1
2024-06-12,Telegram,1,0,0
2024-06-12,Telegram,1,0,0
2024-06-12,Telegram,1,0,1
2024-06-12,Telegram,1,0,0
2024-06-12,Telegram,1,0,0
2024-06-12,Telegram,1,0,0
2024-06-12,Telegram,1,0,1
2024-06-12,Telegram,1,1,0
2024-06-12,Telegram,1,1,0
2024-06-12,Telegram,1,0,0
2024-06-12,Telegram,1,0,0
2024-06-12,Telegram,1,0,0
2024-06-12,Telegram,1,0,0
2024-06-12,Telegram,1,0,0
2024-06-12,Telegram,1,0,1
2024-06-12,Telegram,1,0,1
2024-06-12,Telegram,1,0,1
2024-06-12,Telegram,1,0,1
2024-06-12,Telegram,1,0,1
2024-06-12,Telegram,1,0,1
2024-06-12,Telegram,1,0,0
2024-06-12,Telegram,1,0,1
2024-06-12,Telegram,1,0,0
2024-06-12,Telegram,1,0,0
2024-06-12,Telegram,1,0,0
2024-06-12,Telegram,1,0,1
2024-06-12,Telegram,1,0,1
2024-06-12,Telegram,1,0,1
2024-06-12,Telegram,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,1,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,1,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,1,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,1,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,1,1
2024-06-12,Direct,1,1,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,1,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,1,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,1,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,1,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,1,1
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,1,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,1,1
2024-06-12,Direct,1,1,0
2024-06-12,Direct,1,1,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,1,0
2024-06-12,Direct,1,1,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,1,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,1,0
2024-06-12,Direct,1,1,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,1,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,1,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,1,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,1,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,1,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,1,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,1,1
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,0
2024-06-12,Direct,1,0,1
2024-06-12,Direct,1,0,1
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,1,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,1,1
2024-06-13,Instagram,1,1,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,1,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,1,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,1,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,1,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,1,1
2024-06-13,Instagram,1,1,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,1,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,1,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,1,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,1,1
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,1,1
2024-06-13,Instagram,1,1,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,1,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,1,0
2024-06-13,Instagram,1,1,0
2024-06-13,Instagram,1,1,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,1,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,1,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,1,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,1,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,1,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,1,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,1,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,1,1
2024-06-13,Instagram,1,1,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,1,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,1,1
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,1,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,1,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,1,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,1,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,1
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,0,0
2024-06-13,Instagram,1,1,1
2024-06-13,Instagram,1,0,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,1,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,1,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,1,0
2024-06-13,YouTube,1,1,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,1,1
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,1,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,1,1
2024-06-13,YouTube,1,1,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,1,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,1,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,1,1
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,1,1
2024-06-13,YouTube,1,1,0
2024-06-13,YouTube,1,1,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,1,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,1,1
2024-06-13,YouTube,1,1,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,1,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,1,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,1,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,1,1
2024-06-13,YouTube,1,1,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,1,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,1,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,1,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,1,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,1,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,1,0
2024-06-13,YouTube,1,1,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,1,1
2024-06-13,YouTube,1,1,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,1,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,1,1
2024-06-13,YouTube,1,1,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,1,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,1,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,1,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,1,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,1,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,1,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,1,0
2024-06-13,YouTube,1,1,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,1,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,1,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,1,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,1
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,YouTube,1,0,0
2024-06-13,Telegram,1,0,0
2024-06-13,Telegram,1,1,0
2024-06-13,Telegram,1,0,1
2024-06-13,Telegram,1,0,1
2024-06-13,Telegram,1,0,0
2024-06-13,Telegram,1,0,0
2024-06-13,Telegram,1,0,0
2024-06-13,Telegram,1,1,1
2024-06-13,Telegram,1,0,0
2024-06-13,Telegram,1,0,0
2024-06-13,Telegram,1,1,1
2024-06-13,Telegram,1,0,1
2024-06-13,Telegram,1,0,0
2024-06-13,Telegram,1,0,0
2024-06-13,Telegram,1,0,1
2024-06-13,Telegram,1,0,0
2024-06-13,Telegram,1,0,0
2024-06-13,Telegram,1,0,0
2024-06-13,Telegram,1,0,1
2024-06-13,Telegram,1,0,1
2024-06-13,Telegram,1,0,0
2024-06-13,Telegram,1,1,1
